year,caseid,birthyr,gender4,sexuality,race,educ,comptype,votereg,inputstate,region,361,cit1,immstat,urbancity,ideo5,child18,employ,investor,pew_bornagain,pew_religimp,pew_churatd,pew_prayer,religpew,marstat,union,unionhh,ownhome,newsint,faminc_new,milstat_1,milstat_2,milstat_3,milstat_4,healthins_1,healthins_2,healthins_3,healthins_4,healthins_5,healthins_6
24,1255739529,1,1,1,1,5,3,1,12,3,6.0,1.0,4,2,3,2,5.0,1.0,2,4,6.0,7,11,3,3,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1239426523,5,2,1,1,5,3,1,26,2,6.0,1.0,5,4,2,2,2.0,2.0,2,2,2.0,4,1,5,3,3,3,2,11,2,2,2,1,1,2,2,2,2,2
24,1237847527,3,2,1,6,3,1,1,39,2,6.0,1.0,5,4,5,2,6.0,1.0,1,2,6.0,8,12,1,3,2,1,1,97,2,2,2,1,1,2,2,2,2,2
24,1235750431,3,1,1,1,1,3,2,17,2,4.0,1.0,5,4,6,2,1.0,2.0,2,4,6.0,7,11,3,3,3,1,4,10,2,2,2,1,1,2,2,2,2,2
24,1239036437,2,2,1,1,5,1,1,29,2,6.0,1.0,5,2,5,2,7.0,1.0,1,1,1.0,1,1,1,3,2,1,1,11,2,2,2,1,1,2,2,2,2,2
24,1240703739,3,1,1,3,6,3,1,48,3,2.0,1.0,3,1,2,2,1.0,1.0,1,1,2.0,3,2,1,3,3,2,1,11,2,2,2,2,1,2,2,2,2,2
24,1238778587,2,1,1,1,3,3,1,48,3,4.0,1.0,4,2,2,2,5.0,2.0,2,4,6.0,7,9,1,3,3,2,1,4,2,2,1,1,2,1,2,2,2,2
24,1236039389,2,2,1,1,2,3,1,51,3,5.0,1.0,5,2,3,2,5.0,1.0,2,4,6.0,2,2,1,3,3,1,2,11,2,2,2,1,2,1,2,2,2,2
24,1237202631,4,2,1,1,2,2,1,6,4,6.0,1.0,5,2,3,2,4.0,2.0,2,3,6.0,8,11,5,3,3,3,3,97,2,2,2,2,2,1,2,2,2,2
24,1240549649,4,2,1,1,5,2,1,17,2,6.0,1.0,5,2,1,2,4.0,2.0,2,4,6.0,7,9,5,3,3,1,3,10,2,2,2,1,2,2,2,2,2,1
24,1240378961,2,1,1,1,5,3,1,48,3,6.0,1.0,5,2,2,2,5.0,2.0,2,4,6.0,6,10,3,3,3,2,1,5,2,2,1,1,1,1,2,2,2,2
24,1238089375,3,2,1,1,2,3,1,5,3,6.0,1.0,5,4,4,2,1.0,2.0,1,1,2.0,2,1,2,3,3,1,3,4,2,2,2,1,1,2,2,2,2,2
24,1234991753,2,1,1,1,2,3,1,47,3,6.0,1.0,5,1,3,2,5.0,1.0,2,3,6.0,7,11,1,2,2,1,2,7,2,2,2,1,2,1,2,1,2,2
24,1237243005,2,1,1,1,5,1,1,8,4,6.0,1.0,4,2,3,2,1.0,1.0,2,4,6.0,7,1,3,3,3,1,3,9,2,2,2,2,2,1,2,2,2,2
24,1245429675,3,1,1,1,6,1,1,41,4,5.0,1.0,5,2,3,1,1.0,1.0,2,4,5.0,2,11,1,2,3,1,1,10,2,2,2,2,1,2,2,2,2,2
24,1240673891,2,2,1,2,6,1,1,40,3,6.0,1.0,5,1,2,2,1.0,1.0,1,2,5.0,2,1,3,3,3,1,1,4,2,1,2,1,1,2,2,2,2,2
24,1243746043,2,2,1,1,5,3,1,39,2,6.0,1.0,5,2,3,2,5.0,1.0,2,2,6.0,3,1,3,2,3,2,1,4,2,2,2,1,2,1,2,2,2,2
24,1238344703,3,1,1,1,4,1,1,48,3,6.0,1.0,5,3,4,1,1.0,2.0,1,1,1.0,1,1,1,3,3,1,4,7,2,2,1,2,1,2,2,2,2,2
24,1237533359,2,2,1,1,1,3,1,25,1,6.0,1.0,4,1,1,2,6.0,2.0,2,1,6.0,2,1,5,3,3,2,3,2,2,2,2,1,2,1,2,2,2,2
24,1242646001,3,1,1,7,5,3,1,55,2,6.0,1.0,5,1,4,2,1.0,2.0,2,2,4.0,6,12,5,3,3,1,1,7,2,2,2,2,2,2,2,2,2,1
24,1251521425,3,1,1,1,4,1,1,12,3,3.0,1.0,5,2,3,2,1.0,1.0,2,4,6.0,6,12,1,3,3,1,1,7,2,2,2,2,1,2,2,2,2,2
24,1240702723,3,2,1,1,4,1,1,12,3,6.0,1.0,5,2,3,2,1.0,1.0,1,1,2.0,3,1,1,2,3,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1243698061,2,2,1,1,6,3,1,25,1,6.0,1.0,5,4,4,2,5.0,1.0,1,1,1.0,1,1,1,2,2,1,1,9,2,2,2,1,1,1,2,2,2,2
24,1232947387,3,2,1,1,3,1,1,13,3,3.0,1.0,5,4,4,2,6.0,2.0,1,1,1.0,1,1,3,2,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1242453371,2,2,1,1,6,1,1,48,3,6.0,1.0,5,2,5,2,2.0,2.0,1,1,2.0,1,1,1,3,3,1,1,10,2,2,2,1,2,1,2,2,2,2
24,1243837759,2,2,1,1,5,1,1,47,3,5.0,1.0,4,2,1,2,5.0,2.0,2,3,5.0,6,2,3,2,2,2,1,3,2,1,2,2,2,1,2,2,2,2
24,1236715279,4,2,1,1,5,1,1,34,1,4.0,1.0,4,4,3,1,1.0,2.0,2,1,7.0,2,2,1,1,1,1,2,97,2,2,2,2,1,2,2,2,2,2
24,1242596355,3,1,1,1,3,1,1,45,3,2.0,1.0,5,4,5,1,1.0,1.0,1,1,1.0,1,1,1,3,3,1,2,12,2,2,2,1,1,2,2,2,2,2
24,1245011573,3,2,1,1,3,2,1,45,3,6.0,1.0,4,4,3,2,1.0,2.0,2,4,6.0,7,9,1,3,2,2,2,3,2,2,2,1,2,2,2,1,2,2
24,1248076107,3,1,1,1,2,1,1,12,3,5.0,1.0,3,2,4,2,1.0,1.0,2,1,5.0,2,4,5,3,3,2,1,12,2,2,2,1,1,2,2,2,2,2
24,1242482851,3,1,1,1,5,3,1,37,3,6.0,1.0,5,2,3,2,5.0,2.0,2,3,5.0,3,11,5,2,3,2,1,97,2,2,2,1,2,1,2,2,2,2
24,1243784311,3,2,1,1,4,3,1,32,4,3.0,1.0,4,2,4,2,1.0,1.0,2,1,5.0,1,3,1,1,1,1,1,97,2,2,2,1,1,2,2,2,2,2
24,1238088397,2,2,1,3,3,1,1,48,3,6.0,1.0,1,1,2,2,5.0,2.0,2,3,5.0,6,11,1,3,3,1,2,3,2,2,2,1,2,1,2,2,2,2
24,1246543609,2,2,1,1,4,3,1,8,4,6.0,1.0,4,3,3,2,5.0,1.0,2,2,4.0,3,4,3,2,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1245065805,3,2,1,1,3,1,1,17,2,6.0,1.0,5,2,4,2,1.0,2.0,1,1,1.0,1,1,3,3,3,1,3,6,2,2,2,1,1,2,2,2,2,2
24,1252209801,3,2,1,2,3,1,1,36,1,6.0,1.0,5,2,3,2,1.0,2.0,2,1,5.0,1,12,5,3,3,2,2,5,2,2,2,2,2,1,2,2,2,2
24,1237287425,2,2,1,2,2,3,2,12,3,6.0,1.0,5,4,3,2,1.0,2.0,2,1,3.0,2,1,3,3,3,2,3,4,2,2,2,2,1,2,2,2,2,2
24,1239685823,4,2,1,1,4,2,1,40,3,6.0,1.0,1,1,4,1,7.0,2.0,2,1,2.0,1,3,1,3,3,1,2,13,2,2,2,2,1,2,2,2,2,2
24,1237430669,3,2,1,1,2,1,1,50,1,6.0,1.0,4,4,3,2,7.0,2.0,2,1,2.0,1,2,1,3,3,1,1,15,2,1,2,2,1,2,2,2,2,2
24,1236930803,2,2,1,2,1,3,1,17,2,6.0,1.0,5,1,1,2,6.0,2.0,1,1,5.0,1,1,4,3,3,2,3,3,2,2,2,2,2,1,2,2,2,2
24,1238616955,4,2,1,1,5,3,1,27,2,4.0,1.0,5,2,1,1,1.0,1.0,2,4,6.0,7,11,1,3,3,1,2,14,2,2,2,2,1,2,2,2,2,2
24,1237650033,4,1,1,1,6,3,1,21,3,2.0,1.0,5,4,4,1,1.0,1.0,2,1,2.0,3,1,1,3,3,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1239703999,2,2,1,1,6,3,1,44,1,6.0,1.0,4,4,3,2,5.0,1.0,2,4,4.0,5,10,1,2,2,1,1,13,2,2,2,1,1,1,2,2,2,2
24,1237369141,2,2,1,2,3,1,1,12,3,3.0,1.0,5,4,6,2,2.0,2.0,2,4,6.0,7,2,5,2,2,2,2,10,2,2,1,1,2,1,2,2,2,2
24,1244467155,2,1,1,1,2,3,1,42,1,6.0,1.0,5,2,4,2,5.0,2.0,2,3,6.0,7,1,1,3,3,1,2,4,2,2,2,2,2,1,2,2,2,2
24,1236575901,2,2,1,2,4,1,1,13,3,6.0,1.0,5,2,3,2,2.0,2.0,1,1,2.0,1,1,1,3,3,1,2,8,2,1,2,1,1,2,2,2,2,2
24,1255889105,1,1,1,1,5,2,1,12,3,6.0,1.0,4,2,4,2,5.0,1.0,2,2,4.0,3,2,1,3,3,1,1,11,2,2,1,2,2,1,2,2,2,2
24,1239768329,1,2,1,6,6,1,1,45,3,4.0,1.0,5,2,3,2,5.0,1.0,2,1,2.0,1,1,4,2,3,1,2,5,2,2,2,1,2,1,2,2,2,2
24,1243694195,2,2,1,3,4,1,1,48,3,6.0,1.0,4,4,4,2,5.0,2.0,1,1,2.0,1,1,1,2,2,1,1,8,2,2,2,1,1,1,2,2,2,2
24,1241415959,4,2,1,2,2,1,1,45,3,6.0,1.0,5,2,3,2,1.0,2.0,2,4,6.0,7,10,5,3,3,2,2,4,2,2,2,2,1,2,2,2,2,2
24,1237558929,3,2,1,1,6,1,1,36,1,6.0,1.0,5,2,3,2,1.0,2.0,2,4,6.0,7,11,1,1,3,1,2,10,2,2,2,2,1,2,2,2,2,2
24,1242841729,2,2,1,1,4,3,1,32,4,6.0,1.0,5,3,3,2,2.0,2.0,2,1,5.0,2,2,1,3,3,1,1,11,2,1,2,2,1,2,2,2,2,2
24,1239497045,3,2,1,1,3,3,1,28,3,6.0,1.0,4,4,4,2,1.0,1.0,1,1,2.0,1,12,4,3,3,1,1,4,2,2,2,1,2,2,2,1,2,2
24,1247685651,4,2,1,2,6,3,1,26,2,3.0,1.0,3,2,3,2,1.0,2.0,1,1,2.0,4,1,5,1,3,1,2,1,2,2,2,2,1,2,2,2,2,2
24,1236405203,4,2,1,1,6,1,1,27,2,2.0,1.0,5,1,1,2,1.0,2.0,2,4,6.0,7,9,5,3,3,2,1,10,2,2,2,2,1,2,2,2,2,2
24,1237855911,4,1,1,3,5,3,1,48,3,4.0,1.0,3,1,2,1,1.0,2.0,2,4,6.0,7,11,1,2,2,1,1,12,2,2,2,2,1,2,2,2,2,2
24,1237165683,3,1,1,1,5,1,1,13,3,6.0,1.0,4,2,4,1,1.0,1.0,2,3,5.0,6,1,1,3,3,1,1,10,2,2,2,1,1,2,2,2,2,2
24,1248023175,3,1,1,1,3,1,1,12,3,4.0,1.0,4,2,5,1,1.0,1.0,2,2,3.0,2,2,1,3,3,1,1,10,2,2,2,1,2,2,2,1,2,2
24,1243963573,2,2,1,1,5,3,1,53,4,6.0,1.0,4,2,4,2,2.0,1.0,2,4,6.0,7,10,5,3,3,1,2,2,2,2,2,1,2,1,2,2,2,2
24,1238768561,2,1,1,2,2,1,1,1,3,6.0,1.0,5,1,3,2,6.0,2.0,1,1,1.0,1,12,1,3,3,1,2,3,2,2,2,1,2,1,2,2,2,2
24,1238135735,3,1,1,1,6,2,2,12,3,6.0,1.0,5,1,4,2,1.0,1.0,1,1,3.0,4,1,1,3,3,1,3,10,2,2,2,2,1,2,2,2,2,2
24,1236553837,2,1,1,3,3,3,1,12,3,6.0,1.0,1,1,2,2,1.0,2.0,2,2,3.0,2,2,1,3,3,2,1,7,2,2,2,2,1,2,2,2,2,2
24,1237431835,2,2,1,1,3,3,1,39,2,6.0,1.0,4,2,4,2,5.0,1.0,2,2,5.0,6,2,1,2,2,1,1,8,2,2,2,1,2,1,2,2,2,2
24,1246470765,2,2,1,2,3,3,1,31,2,6.0,1.0,5,2,4,2,1.0,2.0,2,1,6.0,7,12,3,3,2,2,3,8,2,2,2,2,1,2,2,2,2,2
24,1232447893,2,2,1,1,6,2,1,5,3,6.0,1.0,5,4,2,2,5.0,2.0,2,4,6.0,7,11,4,3,3,1,1,10,2,2,2,2,1,2,2,2,2,2
24,1249900633,3,1,1,1,3,3,1,6,4,5.0,1.0,1,1,3,2,1.0,1.0,2,4,6.0,7,9,1,3,3,1,1,14,2,2,2,2,2,2,2,1,2,2
24,1242308335,3,2,1,1,6,1,1,37,3,6.0,1.0,5,4,3,2,1.0,1.0,1,1,4.0,1,1,1,3,1,1,2,13,2,2,2,1,1,2,2,2,2,2
24,1237914071,2,1,1,1,6,3,1,37,3,6.0,1.0,3,2,3,2,5.0,2.0,2,3,6.0,3,2,1,3,3,1,1,6,2,2,2,1,2,1,2,2,2,2
24,1243651089,1,2,1,1,5,1,1,25,1,6.0,1.0,4,4,2,2,9.0,1.0,2,1,5.0,2,5,6,3,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1246416729,2,2,1,1,5,3,1,9,1,6.0,1.0,5,1,4,2,1.0,2.0,2,2,4.0,2,2,1,3,3,1,2,6,2,2,2,2,2,2,2,1,2,2
24,1240548169,4,1,1,1,5,1,1,51,3,5.0,1.0,5,2,1,1,2.0,1.0,2,4,6.0,7,9,1,3,3,2,1,97,2,2,2,2,2,2,2,1,2,2
24,1239682899,3,2,1,1,3,2,1,26,2,6.0,1.0,5,1,3,2,6.0,2.0,2,3,6.0,1,1,1,3,3,1,1,6,2,2,2,1,2,1,2,2,2,2
24,1243802391,2,2,2,1,6,1,1,6,4,6.0,1.0,5,2,3,1,1.0,1.0,2,4,6.0,7,9,1,3,3,1,1,14,2,2,2,1,1,2,2,2,2,2
24,1244152521,2,1,1,1,5,3,1,55,2,6.0,1.0,4,4,5,2,5.0,1.0,2,2,5.0,3,2,1,2,4,1,1,9,2,2,1,1,2,1,2,1,2,2
24,1238209437,2,2,1,5,3,1,1,40,3,5.0,1.0,5,3,3,2,5.0,2.0,1,4,6.0,4,1,3,3,3,1,1,2,2,2,2,2,2,1,2,2,2,2
24,1242501927,3,2,1,1,5,3,1,36,1,6.0,1.0,5,3,3,1,6.0,2.0,2,2,6.0,3,12,5,3,3,2,2,4,2,2,2,2,2,1,2,2,2,2
24,1235836453,4,2,1,3,6,1,1,6,4,5.0,1.0,5,1,1,2,1.0,1.0,2,4,6.0,7,9,3,3,3,2,1,11,2,2,2,2,1,2,2,2,2,2
24,1237599307,2,2,1,1,2,3,1,6,4,6.0,1.0,5,4,5,2,5.0,2.0,1,1,6.0,1,12,4,3,3,1,2,3,2,2,2,1,2,1,2,2,2,2
24,1240536405,3,2,1,1,4,1,1,51,3,6.0,1.0,5,3,3,2,6.0,2.0,1,1,2.0,1,1,5,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2
24,1237463989,3,1,1,1,6,3,2,36,1,6.0,1.0,1,1,1,2,1.0,1.0,1,4,6.0,7,2,5,3,3,2,1,12,2,2,2,2,2,2,2,1,2,2
24,1249693979,2,1,1,3,6,3,1,4,4,6.0,1.0,4,2,3,2,5.0,1.0,2,3,5.0,2,2,1,3,3,1,1,12,2,2,2,1,2,1,2,1,2,2
24,1243567433,2,1,1,1,3,3,1,36,1,5.0,1.0,5,4,3,2,4.0,2.0,1,1,5.0,1,1,4,3,3,1,1,3,2,2,2,2,2,2,2,1,2,2
24,1240429859,4,2,1,1,6,1,1,53,4,6.0,1.0,5,2,1,1,2.0,1.0,2,4,6.0,2,11,3,3,3,1,2,9,2,2,2,2,2,2,2,1,2,2
24,1245178073,2,2,1,2,2,2,1,26,2,6.0,1.0,5,1,3,2,5.0,2.0,1,1,2.0,1,1,1,2,2,1,2,9,2,2,2,1,2,1,2,1,2,2
24,1243892257,2,2,1,1,3,3,1,45,3,6.0,1.0,5,2,4,2,5.0,2.0,2,3,6.0,6,1,3,3,3,1,1,4,2,2,2,1,2,1,2,2,2,2
24,1244926387,3,2,1,1,3,1,1,13,3,5.0,1.0,5,2,5,2,7.0,2.0,2,1,4.0,1,1,1,3,3,1,1,9,2,2,2,1,1,2,2,2,2,2
24,1240400615,2,2,1,1,4,1,1,1,3,6.0,1.0,5,3,2,2,6.0,2.0,1,1,1.0,1,1,3,3,3,1,3,4,2,2,2,1,2,1,2,2,2,2
24,1242640091,3,2,1,1,5,1,1,48,3,6.0,1.0,5,2,4,1,4.0,2.0,2,1,4.0,3,1,4,3,3,3,4,1,2,2,2,2,2,2,2,2,2,1
24,1240384673,3,1,1,3,2,1,1,55,2,6.0,1.0,3,3,3,2,1.0,2.0,2,4,6.0,7,10,6,2,1,1,1,12,2,2,1,2,1,2,2,2,2,2
24,1238868151,3,1,1,1,6,3,1,48,3,6.0,1.0,5,2,4,1,1.0,1.0,2,1,2.0,1,1,1,3,3,1,2,12,2,2,2,2,1,2,2,2,2,2
24,1236907547,2,1,1,3,3,3,1,8,4,6.0,1.0,5,1,3,2,1.0,1.0,2,4,6.0,7,9,6,1,3,1,1,10,2,2,2,1,1,2,2,2,2,2
24,1239357543,2,1,1,2,2,3,1,40,3,5.0,1.0,5,1,3,2,5.0,2.0,2,4,5.0,7,11,4,3,3,2,1,2,2,2,2,1,2,1,2,2,2,2
24,1237315499,4,1,1,3,5,3,1,6,4,5.0,1.0,3,2,3,2,1.0,1.0,1,1,5.0,3,1,1,3,3,2,1,11,2,2,2,2,1,2,2,2,2,2
24,1242243559,2,1,1,1,4,2,1,22,3,6.0,1.0,3,4,4,2,5.0,2.0,2,2,3.0,1,12,6,2,2,1,1,5,2,2,1,2,2,1,2,2,2,2
24,1243747575,2,1,1,1,6,3,1,1,3,6.0,1.0,5,3,1,2,5.0,1.0,2,4,3.0,6,1,1,3,3,1,1,11,2,1,2,2,1,1,2,2,2,2
24,1234959075,2,2,1,1,5,3,1,35,4,6.0,1.0,5,2,1,2,1.0,1.0,2,4,6.0,7,11,6,3,3,1,1,97,2,1,2,1,1,2,2,2,2,2
24,1239000451,2,1,1,1,4,2,1,48,3,6.0,1.0,5,2,5,2,5.0,2.0,2,3,5.0,6,11,6,3,3,1,2,97,2,2,2,1,2,1,2,2,2,2
24,1240488337,2,2,1,1,4,1,1,17,2,5.0,1.0,1,2,1,2,1.0,1.0,2,2,3.0,3,11,3,2,3,2,2,5,2,2,2,2,1,2,2,2,2,2
24,1235046239,3,2,1,1,6,1,1,12,3,6.0,1.0,5,2,3,2,7.0,2.0,2,2,6.0,3,2,1,3,3,1,1,9,2,2,2,2,2,1,2,2,2,2
24,1237467111,2,2,1,2,3,3,1,51,3,6.0,1.0,5,2,2,2,1.0,1.0,1,1,2.0,2,1,1,2,2,1,1,12,2,2,2,1,1,2,2,2,2,2
24,1240118445,2,1,1,1,3,3,1,34,1,6.0,1.0,5,3,4,2,5.0,1.0,2,2,4.0,3,2,1,2,2,1,1,7,2,2,2,1,2,1,2,1,2,2
24,1238327993,4,2,1,3,6,3,1,26,2,6.0,1.0,5,4,3,1,1.0,2.0,2,1,2.0,1,2,1,3,3,1,1,12,2,2,2,2,1,2,2,2,2,2
24,1237526329,3,2,1,1,4,1,1,42,1,2.0,1.0,5,3,1,2,1.0,2.0,2,2,5.0,2,1,3,3,3,1,2,7,2,2,2,2,1,2,2,2,2,2
24,1236814353,2,1,1,1,5,1,1,42,1,6.0,1.0,4,2,3,2,2.0,1.0,2,2,2.0,1,2,1,3,3,1,1,12,2,2,2,1,2,1,2,2,2,2
24,1242818621,2,1,1,1,5,1,1,37,3,6.0,1.0,5,3,2,2,1.0,1.0,2,2,3.0,1,1,1,3,3,1,1,9,2,2,2,2,2,1,2,2,2,2
24,1245154125,2,1,1,2,6,3,2,12,3,6.0,1.0,1,2,3,2,2.0,1.0,2,1,1.0,1,12,1,3,3,1,2,10,2,2,2,2,2,1,2,2,2,2
24,1246259473,4,1,1,1,5,1,1,41,4,4.0,1.0,5,3,1,2,1.0,1.0,2,4,6.0,7,11,5,2,2,1,2,5,2,2,2,2,1,2,2,2,2,2
24,1236921005,2,2,1,1,4,1,1,12,3,6.0,1.0,5,2,3,2,5.0,2.0,2,3,5.0,6,5,1,3,3,1,2,4,2,2,2,2,2,1,2,2,2,2
24,1239769485,2,2,1,1,5,1,1,25,1,6.0,1.0,4,2,3,2,1.0,1.0,2,2,4.0,1,2,1,3,3,1,1,12,2,2,2,1,1,2,2,2,2,2
24,1236922573,2,1,3,1,6,3,1,37,3,6.0,1.0,5,4,2,2,6.0,2.0,2,2,6.0,2,1,5,3,3,1,1,3,2,2,2,2,2,1,2,2,2,2
24,1238396167,4,2,5,1,5,1,1,33,1,5.0,1.0,5,3,1,2,1.0,1.0,2,4,6.0,7,9,5,3,3,1,2,12,2,2,2,2,1,2,2,2,2,2
24,1247369501,2,2,1,3,2,3,1,48,3,6.0,1.0,4,2,5,2,7.0,2.0,2,1,1.0,1,2,1,3,3,1,2,6,2,2,2,1,1,1,2,2,2,2
24,1243854173,2,1,1,1,6,3,1,17,2,6.0,1.0,4,2,1,2,1.0,1.0,2,1,3.0,2,5,1,2,2,1,1,11,2,2,2,2,2,1,2,2,2,2
24,1236869665,2,1,1,1,6,3,1,48,3,5.0,1.0,5,4,3,2,5.0,1.0,2,4,6.0,7,9,1,3,3,1,2,5,2,2,1,1,2,1,2,1,2,2
24,1242283851,2,1,1,1,6,3,1,48,3,6.0,1.0,4,2,3,2,4.0,1.0,1,3,6.0,1,12,1,3,3,1,1,12,2,2,1,2,2,2,2,1,2,2
24,1242857681,3,2,1,1,6,1,1,39,2,5.0,1.0,5,4,3,1,9.0,2.0,2,4,5.0,7,10,1,2,4,1,1,10,2,2,2,1,2,1,2,2,2,2
24,1239736327,2,2,1,1,5,1,1,39,2,6.0,1.0,5,4,4,2,5.0,1.0,1,1,2.0,1,1,4,2,3,1,1,3,2,2,2,2,2,1,2,2,2,2
24,1234862027,2,1,1,1,5,3,1,6,4,6.0,1.0,4,2,4,2,2.0,1.0,2,4,6.0,7,9,3,2,3,1,1,5,2,2,2,1,2,1,2,2,2,2
24,1245253653,2,1,1,1,6,3,1,32,4,3.0,1.0,5,2,4,2,5.0,1.0,2,1,2.0,4,2,1,3,3,1,1,10,2,2,1,2,2,1,2,2,2,2
24,1243927609,2,2,1,1,3,2,1,6,4,6.0,1.0,4,1,2,2,2.0,1.0,2,4,6.0,7,9,1,3,3,2,2,97,2,2,2,2,2,1,2,1,2,2
24,1239365847,3,2,1,1,6,3,1,12,3,5.0,1.0,4,1,3,2,1.0,1.0,2,2,3.0,6,11,2,3,3,1,1,16,2,2,2,2,1,2,2,2,2,2
24,1242461883,2,2,1,1,3,3,2,53,4,6.0,1.0,5,4,6,2,6.0,2.0,2,4,6.0,7,11,1,3,3,1,4,97,2,2,2,2,2,2,2,2,2,1
24,1237598025,2,2,1,1,3,1,1,34,1,6.0,1.0,4,2,5,2,1.0,1.0,2,4,6.0,7,9,3,1,3,1,1,9,2,2,2,1,1,2,2,2,2,2
24,1242878585,3,1,1,1,5,3,1,36,1,6.0,1.0,5,4,3,2,4.0,2.0,2,4,6.0,7,9,5,3,3,1,4,1,2,2,2,1,2,1,2,2,2,2
24,1235675925,2,1,1,1,3,2,1,32,4,6.0,1.0,5,4,5,2,5.0,1.0,1,1,5.0,1,12,1,3,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1237888519,2,2,1,1,2,2,1,56,4,6.0,1.0,5,3,3,2,6.0,2.0,1,1,5.0,1,1,3,3,3,1,1,2,2,2,2,1,2,1,2,2,2,2
24,1236867841,2,1,1,1,3,3,1,13,3,6.0,1.0,5,2,4,2,1.0,2.0,1,1,1.0,1,12,1,3,3,1,1,8,2,2,2,2,1,2,2,2,2,2
24,1238721583,3,1,1,1,3,1,1,18,2,6.0,1.0,5,2,3,2,1.0,1.0,2,1,4.0,3,12,1,3,3,1,1,12,2,2,1,1,1,2,2,2,2,2
24,1242455481,2,2,1,3,6,3,1,35,4,6.0,1.0,5,1,4,2,5.0,1.0,1,1,2.0,1,1,1,3,3,1,1,12,2,2,2,2,2,1,2,2,2,2
24,1245792075,4,2,1,4,5,3,1,49,4,6.0,1.0,1,1,4,2,1.0,1.0,2,4,6.0,7,11,1,3,3,1,3,12,2,2,2,2,1,2,2,2,2,2
24,1245559649,4,2,1,1,6,1,1,30,4,6.0,1.0,5,1,3,2,7.0,1.0,2,3,5.0,6,2,1,2,2,1,1,10,2,2,2,2,1,1,2,2,2,2
24,1236922095,2,2,1,1,5,3,1,41,4,6.0,1.0,5,1,4,2,5.0,2.0,1,1,5.0,1,1,3,3,4,2,3,9,2,2,2,1,2,1,2,2,2,2
24,1240376237,2,2,1,1,4,3,1,32,4,6.0,1.0,4,1,3,2,5.0,1.0,2,2,5.0,6,11,4,2,3,1,1,8,2,2,2,1,2,1,2,2,2,2
24,1240326057,2,1,1,1,3,1,1,45,3,6.0,1.0,4,3,5,2,5.0,2.0,1,1,3.0,3,1,1,3,2,1,1,7,2,2,2,2,2,1,2,2,2,2
24,1242410569,1,2,1,1,5,2,1,12,3,4.0,1.0,5,3,4,2,5.0,1.0,2,1,5.0,3,1,1,3,3,1,1,8,2,2,2,1,2,1,2,2,2,2
24,1235735655,1,2,1,2,4,2,1,48,3,6.0,1.0,4,4,1,2,5.0,2.0,2,1,1.0,1,12,4,3,3,1,2,7,2,2,2,2,1,2,2,2,2,2
24,1238344917,2,2,1,2,3,1,1,5,3,6.0,1.0,5,4,2,2,5.0,2.0,1,1,2.0,3,1,3,3,3,1,2,3,2,2,2,2,2,1,2,2,2,2
24,1240429433,2,1,1,1,6,1,1,39,2,6.0,1.0,5,2,5,2,5.0,1.0,1,1,2.0,1,1,4,3,3,1,1,13,2,2,2,1,2,1,2,2,2,2
24,1236869863,2,1,1,1,5,3,1,47,3,6.0,1.0,5,4,3,2,5.0,1.0,2,4,6.0,7,11,1,2,3,1,1,10,2,2,2,1,2,1,2,2,2,2
24,1238297247,2,1,3,3,2,3,1,6,4,3.0,1.0,4,1,4,2,5.0,2.0,2,1,6.0,1,2,4,3,3,2,2,4,2,2,2,2,2,1,2,2,2,2
24,1242897217,1,4,1,1,3,2,1,6,4,6.0,1.0,3,2,3,2,5.0,2.0,2,2,5.0,3,1,6,3,3,1,1,9,2,2,2,1,2,1,2,2,2,2
24,1241236593,4,1,1,1,5,3,1,37,3,6.0,1.0,5,1,1,2,1.0,1.0,2,4,6.0,7,9,6,3,3,1,1,10,2,2,2,1,1,2,2,2,2,2
24,1241418173,4,2,1,1,5,1,1,30,4,6.0,1.0,5,1,1,2,1.0,1.0,2,4,6.0,7,9,5,3,3,1,1,13,2,2,2,1,1,2,2,2,2,2
24,1241150891,3,1,1,8,5,1,1,6,4,6.0,1.0,3,2,2,2,1.0,1.0,2,4,6.0,7,9,6,3,3,2,1,10,2,2,2,2,2,1,2,1,2,2
24,1238300271,3,2,1,1,4,3,1,18,2,4.0,1.0,5,2,3,2,7.0,1.0,2,2,2.0,1,1,1,3,3,2,1,8,2,2,2,2,1,2,2,2,2,2
24,1235722199,2,2,1,2,3,2,1,17,2,6.0,1.0,5,2,3,1,2.0,2.0,1,1,2.0,4,1,1,3,3,1,1,6,2,2,2,2,2,1,2,2,2,2
24,1239391735,3,2,1,5,3,1,1,8,4,4.0,1.0,5,1,3,1,2.0,2.0,1,3,2.0,1,12,3,2,1,2,4,3,2,2,1,2,2,1,2,2,2,2
24,1239427453,3,1,1,1,5,2,1,17,2,6.0,1.0,3,2,4,2,1.0,1.0,2,1,3.0,2,2,1,2,3,1,1,16,2,2,2,2,1,2,2,2,2,2
